,wav_id,transcript,label
3297,4d57d26e95dbfeb09458fe1f63b5532f_59bf63e333279370460001ee,t a o x a ŋ tɕʰ y tɕʰ i ŋ tɕ i ŋ d ɪ i ə,1
3298,23d05463aba5af2a996ae33e38bf03ca_59bb3ea13327931acc000037,s ɒ n ʀ a n d ɒ n uə ɒ t ʁ a b̞ uə ʂ ɻ̩,1
3299,3dcb3d08fdf73a6a6c4fc2e477e4ffa5_59acd35e3327930c19000016,ts ɪ ts ʊ b ʊ k a tɕ i t͡ʃʲ ɔ ʏ tɕ iː b̞ a ʂ t a,1
3300,2defa26243e0e80ac1a810b9d8f1487e_59a9500b33279304b40000a2,n ɒ h a ŋ b̞ a l̪ ɕ a ʂ ə ʂ ɔ ʁ i e tɕʰ ɔ̃ ŋ tʂ a kʰ a,1
3301,3b559cb9c23e84022fcb5ca172ed1791_59b1015733279304b100000d,p ɔ ʁ ɾ ə ɪ t͡ʃʲ ɒ ʁ d͡ʒ a m ә ɒ ʃ uə s uə a,1
3302,dc3be1b428f144794b97e8b512f82b5d_59be0e2e33279313ab000008,ɒ tʲ ɔ ɪ,0
3303,68ab95e58e1f5176d47ab5b84d6f0d98_59c0cb063327936c36000015,ʔ u w ɨ s iː t͡ɕ u p ɒ l̪ ɒ s ɒ,1
3304,68ab95e58e1f5176d47ab5b84d6f0d98_59c0cb193327936c36000022,i s æ ɴ d ɒ s ɒ h ɒ j x ә ɴ ɕ i ə,1
3305,309c3c7ed43a1bf4308e02ec54abc41d_59b763ba3327930c1b00001d,k͡p̚ w a tɕʰ y ɕ i æ n a ŋ t͡ɕ iː tʂʰ ʌ ŋ,1
3306,113c6188e507f70a6ca26977637a2f23_59b8819f3327934b030001f5,m o j a tɕʰ ɻ̩ kʰ a ɴ ʂ ʌ ɴ k o ŋ iː,1
3307,b854330a4765cd63a302744904527a3c_59ab147b33279304a70000b5,ʔ ɒ x a m uə o x a n tʂ o ŋ ʂ ɹ̩ b̞ e ɪ ð ɒ n,1
3308,2a0fa2473778314768be061f0e612017_59c223c033279327500000b6,w o j ɒ tɕʰ i f a n p a ɾ uə ɕ i æ a o ɕ i,1
3309,6934b4d7c9e68402886e25e84593a9ff_59aba5153327936ca800001d,ʔ ɒ t a o ɴ a ŋ d a ʁ uə l o l̪ a ŋ ʂ ɻ̩,1
3310,e941cd82bf01037f0c51c9a1796e19c2_59c06eed33279315e700001f,ɔ h ɒ n a ʊ ð ə tɕ i n,1
3311,602dcb5fc89f5badc590a4925a9f38f7_59ba473f3327936d57000017,d ɒ l̪ h ɒ d ɹ̩ w a,1
3312,eaa1fa0b0339b40a1ed7ff8cb8be4d49_59ab95653327935017000014,t ɒ x ɒ n t̪ ɒ w t͡ɕ j i n t̪ʰ u l uː ɕ j a b iː j iː k͡p̚ ɔ ә,1
3313,0d651f375d16720c9d3d2d7e50b7ac25_59b0b06e3327932a4700002d,tɕ y s̪ ɔ ŋ̟ tʲ iː ɾ ð ɤ v ɔ n ʐ ɒ i ʁ,1
3314,1a22ce4e67c707f7b9a38ad9da3d3c73_59a8d85133279305150006a2,ʁ ɒ ɡ ɪ m w uə lʲ ɪ l w a ɡ ɒ,1
3315,06a1e0c081e3d3f3fa6c2f95e2b62f6c_59c20747332793444d000007,p e ɪ s ɒ x uə ɒ a,1
3316,3ffa3f878e6a71de7003416234e49cc8_59b748d533279344b2000083,iː ɕ iː d iː ð ɤ,1
3317,3548d5d4767ded54649442fe478325c8_59c1c0283327933d4d00002b,ɒ n ɴ iː b̥ a d ʌ ŋ f ʌ x uə a ɴ k uə a n t o ŋ k uə a l a o pʲ i z uə e s iː ɕ a lʲ e,0
3318,33ae0a1eaef208b6a48cdbded629e730_59bb97863327934aff0000c0,w iː ʂ ɻ̩ ɒ tʰ iː ɒ p a i p o ɯ ɴ ɕ i ɪ ɕ i ɴ ʁ uə x ɒ,1
3319,38828c30f757fe1f2b6df6753b1cbbeb_59b27c063327930603000009,t ɒ x ɒ ŋ tɕʰ y tʰ a ɪ t̪ ɨ j a o p a j ɒ p a,1
3320,8fa5cf2315bfeb390f60e72809916eb1_59ac313933279306fb00027a,w ɛ l tɕʰ u z h ɒ l̪ w ɒ ɳ,1
3321,8fa5cf2315bfeb390f60e72809916eb1_59ac314433279306fb00027d,f a ɒ l̪ ɒ a n tɕ i tʂ o ŋ ts ɨ tɕ i ɒ o iː ʂ ɻ̩ tʂ ɒ ŋ,1
3322,f3922c41e5a19f65322984e6f30aea64_59c23d0d3327931c9f00000f,uə j ɒ o tɕʰ y tɕ i æ n s ə l a ɴ tʰ i ə,1
3323,538260d5b456b5e5eeaf05f65fa10e30_59aa2a023327932e0700000c,,0
3324,d4f4afb50f132fb7c2abaac2a4518a03_59b7f57e33279304730000c2,o n ɒ tɕʰ iː m a b̞ ɒ t ɯ,1
3325,d4f4afb50f132fb7c2abaac2a4518a03_59b7f58b33279304730000c8,j t͡ɕ y m a t͡ɕ ʏ,1
3326,4f44fc714bcbae40119dda0dac0f38b3_59c0ecef33279340e1000033,o j a t͡ɕ i ə ʁ uə a ʂ ɒ,1
3327,4f44fc714bcbae40119dda0dac0f38b3_59c0ecff33279340e100003d,ʁ ɒ t͡ɕ i x uə a ʂ æ n,1
3328,4f44fc714bcbae40119dda0dac0f38b3_59c0ed0533279340e1000043,tʲ s̪ a ɪ,1
3329,5e10f39d41ba40d8a51f2ac54aac0110_59bd0eba3327930f7c00004e,ʂ ɒ ɕ i a o ð e ɪ tɕʰ y ʂ i a ŋ ð e ɪ kʰ e ɪ v a tɕʰ y n i m ʌ n ts e ɴ b i æ n ʂ ʌ ŋ tʂʰ a ɪ ɒ n,1
3330,84900713f5a27ebcb18dd5bd687690f6_59bf16b7332793059f000035,t͡ɕ y tɕ i ŋ tʂ o uə n a n d a ɕ i æ n ʂ ɻ̩ tɕʰ y æ n tʂʰ ʌ ŋ l uə ɕ i æ n,1
3331,1068d9f605a3c409b5a0112750cec0bd_59b89bab33279304cb000024,v ɔ j a ts y lʲ ɪ ɕ i ŋ̟ b̞ w a ŋ̟ p ɛ ɾ uː,1
3332,c50af5abbb4f98c6435d21b5f22129e8_59c1ed548b68790039000013,w o ɕ i a n ɴ tɕʰ y tsʰ ɪ t̪ o ŋ ɕ i,1
3333,88a5f405aa1e6dcc7c4abd1331b32fff_59ae9267332793058d00006d,t ɒ d͡ʒ a u a ɒ,1
3334,f62d081f8f690135b2593bf921802d3e_59b141003327934fa400002e,t a zʲ,0
3335,ae4119d3a07f2bb37857fae8e95a0790_59be54393327935478000019,ts ɒ ʁ a ɪ ʁ w ts a tʲ iː p u x ә ts ә,1
3336,648ff54fd79e204159add85cb9810efd_59bc726f332793052800000e,p a o b̞ a n ɲ iː f o ŋ ɹ̩ tɕ i o uə ɕ i o uə j æ,1
3337,f63da178116cd7775aa2251ed9f52cc0_59b62b8c332793358200002f,t ɒ ŋ ɒ x a ŋ t ɒ o tɕʰ i y n ʂ ʌ n ɕ i æ n,1
3338,92311c6ecba4f260a29ba1f5bea588a3_59b91bfb3327932e86000020,dʲ ə ɳ tɕʰ j y ɴ tʂʰ æ lʲ h a,1
3339,1a39fab4fc2b91014f9ae0505b21127f_59af6cb63327932d1b00009c,t a o tʰ a ɴ d ɒ n e ɪ m ʌ n k uə x a ɴ ɒ ɻ̩,1
3340,fcf4286ec49128a05b87f94580653857_59acb2cb33279310cc000016,x ɒ ŋ t ɒ l iː ɾ ɨ a n ɻ̩ l̪,1
3341,42f3da4eb99b6204639901b39efc60c8_59a8c98b3327930a3900003d,j o ts a ð x ʌ ŋ t ɒ ð tɕ i ŋ b uə o ɕ æ ŋ,1
3342,42f3da4eb99b6204639901b39efc60c8_59a8c99a3327930a39000044,ɕ i æ n ɕ y ɕ i æ n tɕ i ŋ p uə o ɕ i a ŋ tɕ i pʰ uə o ʁ ɒ,1
3343,42f3da4eb99b6204639901b39efc60c8_59a8c9ad3327930a3900004b,w uə o t a ʂ a ŋ d a o tɕʰ i æ n ɕ y ɕ i ə ɕ i iː f uə ɕ i æ ŋ,1
3344,b2a454f0b92377ee1d67e22bfc3e4b84_59b8acf23327932dfd000052,p a o tɕʰ,0
3345,b2a454f0b92377ee1d67e22bfc3e4b84_59b8acf73327932dfd000054,d ɒ ʀ f a ә tɕʰ s ɒ t ə n u,1
3346,bf8ba8ddf8c45f1124d6d73d4c645155_59b8e8f4332793039200003c,ɾ a ɪ ɕ i e s̪ uə b̞ e tʂʰ uə e ɪ ɕ i æ ŋ,1
3347,f44ccc41c8876ea98095c4d2f750c6a4_59b643733327932271000009,ʔ ɤ v uə ə j t͡ɕ i k͡p̚ uə ɪ j a ŋ t̪ ʌ m i ɴ t ʌ m p uə m a h a,1
3348,dd514a4b0488ba945f7ce8b169745a92_59b9486733279367ff00000d,tʂ o x ʌ ɴ d ɒ o t æ o ʂ ʌ ŋ x a ɯ,1
3349,e95dfd3acbe426af0677597fc49e8e53_59bf96cc33279337d5000019,t ɒ o f a ɴ t ɒ x uə a t͡ɕ i s a n j e tʂʰ ʌ ŋ,1
3350,118f78091979c14f530f25272eff4999_59af78b533279304b7000039,ɪ tʲ a,1
3351,b59e1bcb3ce83b17effb1649324b1adb_59ae77f33327935503000008,t o ŋ x a ŋ d a o l i a ŋ tʂ ɒ ts uə,1
3352,218163dadaf077c0cb9b22d271252751_59b666cc3327930f74000015,ts ɒ x a t̪ uə ɒ t̪ e a ɴ i ɒ,1
3353,e3d61760cc332ae3a229586948feea5d_59b07099332793082300004f,t͡ɕ i a ŋ iː s ɾ ɒ ɾ ʌ x a ɪ l uə tɕ y x a o,1
3354,1352d399d2469fd3930321af5d0a3d10_59ae56ed33279304a90000b8,tʲ iː v ɒ l a ʊ,1
3355,8c2c2a6cca4f5f5289f29a01a9ff0990_59aa0ddc33279333a7000029,p a o s̪ ɒ w o ŋ ɕ ɪ f e ɪ h ɑ x a ɪ ɲ e n,1
3356,9d7ef654faeebf8dfd6ca2d70d04af4f_59bc2bae33279309d3000020,ʌ ʀ ɪ tɕ ɡ a,1
3357,928c308c79180e6ac7a1d7c07e90fb43_59b796a133279320d000002f,ɒ l̪ b̥ ɒ ɪ tɕ i n d o uə tɕ i ɒ j o uə tʂ a ŋ,1
3358,60f37bec995cd6192d94da6c2cc6b29e_59bb798b3327931940000008,tɕʰ y f o tɕ i ɴ tʂ uə ɪ tʲ i ɾ d ə tɕ i æ ɡ̤ ʌ ə i ə ɒ,1
3359,109a6ed9eec1df4c52f712e5959a0c9b_59be558c33279306c2000029,t͡ʃʲ ɥ ʏ t͡ʃʲ t͡ʃ a ʁ d ɔ ʁ x ɒ,2
3360,6f89f59087b201f38955e40aed2a80d0_59bbd6e63327931d27000014,a ɪ ð a b̞ ɔ,0
3361,ea51b67371f6948d988058a92bd619e5_59b9e8cb3327930513000086,d ɒ ʁ ʀ ɒ,0
3362,ea51b67371f6948d988058a92bd619e5_59b9e8d43327930513000089,h ɯ ʒ ɪ zʲ ɥ œ p uə iː k a,1
3363,382c8b96c8e33c8ff35fe0c23c4dc714_59aca4c4332793047e000091,ʁ ɒ ʊ lʲ ɒ s u ɕ i v ɔ ŋ̟ ɕ j ɛ v uə s ɒ l uə,1
3364,c234213c2304ba93e3ae26d434a4e157_59acb0333327930d6800001b,o d ɔ tʂʰ a ʎ i ɑ ð o ʂ a ʊ n t͡ʃʲ ɔ n ɾ ʌ m u tɕʰ ɪ,1
3365,c5236c17c35598ef3df02a549115b54d_59b353bd33279305cc000007,ɒ l̪ x ɒ,0
3366,c5236c17c35598ef3df02a549115b54d_59b353c333279305cc00000d,x w a l i ŋ ɕ i e ɕ i ð ɪ ɾ,1
3367,c5236c17c35598ef3df02a549115b54d_59b353ce33279305cc000013,p a l̪ ɒ o b̞ uə a ɴ tɕʰ y,1
3368,2707423bb851e3a10434f4d8ecb07758_59ab8acf3327934408000005,ʁ ɨ ʝ ɪ a ʁ t,1
3369,c22e1e6bc18a58840779f0659e4c674c_59af3cb033279379c700003a,ts ɪ tʂʰ uː a lʲ ɡ a ɾ tɕʰ ɯ ð œ lʲ ɛ b̞ a,1
3370,61ad89c50583b83458d672ddd4774a89_59bf4b18332793241100003c,tɕʰ iː s a n ɕ iː ð a f ɔ ʁ ɪ ɕ ɛ,1
3371,23375b5e9e20c672011b76a3a1289dcb_59abb83b3327933c3f000036,tɕʰ i n t a x a n t a o k a n ts o t̪ʰ e ɴ t a t i tʂ ɨ ŋ,1
3372,3d102fd85a1bf09291e72aff3494ce3c_59bbb0463327930da5000021,uə t ɒ ʁ a ɴ t ɒ ʂ ɻ̩ ɴ a n tɕʰ y ə tsʰ a ɪ t͡ɕ ʌ ŋ k͡p̚ i ŋ k uə a n,1
3373,9b9a38a15ebd7bec8c66fc069ffa66e5_59afafc2332793138c00004d,tɕ ʏ ʊ ŋ̟ d ɒ e d͡ʒ a ŋ d uə a m ts ɹ̩ m ʌ s ə a ɾ,1
3374,19b9948dfdcd13de1a6436f3225e09d3_59abd6be332793059a000062,uə o t a o x a ŋ t ɒ o l o ŋ ʂ ɒ,1
3375,19b9948dfdcd13de1a6436f3225e09d3_59abd6cd332793059a00006f,d o ŋ s ɒ ʂ i ɴ n k uə,1
3376,5642d8fbb0e498b79cef60eb5002a344_59c249e533279334e100000c,ɔ̃ ɒ t͡ʃʲ i ʁ ʒ uə dʲ iː n a ʐ ɒ ʁ ɴ ɾ ɒ ð,1
3377,bdefadecfa320afebc15d5b8d4de7c24_59c217f633279303b600000a,j e ɔ k j e s̪ ʁ ɔ d ә,1
3378,bdefadecfa320afebc15d5b8d4de7c24_59c217ff33279303b6000011,ʃ ə v uə a pʰ j ɛ ŋ̟ s̪ ʁ ɒ,1
3379,bdefadecfa320afebc15d5b8d4de7c24_59c2180633279303b6000017,w a ɕ ɛ uə tsʰ ʁ ɔ ŋ̟,1
3380,bdefadecfa320afebc15d5b8d4de7c24_59c2181233279303b600001d,ʃ tɕ ɪ iː ɕ ɛ uə ɒ ɕ j ɛ w a tɕ i ŋ̟ p ɔ̃ ŋ̟,1
3381,2a60da7010b89e01b5bf5fa81ed9d460_59b2199c332793052c000023,ə l ɪ l uə ʁ zʲ ɪ a,1
3382,ba9c770f46291e3ee3a1783ab47d2634_59b2150b33279304b0000029,s̪ o lʲ iː ɕ e a b̞ a l ʌ n ɕ æ,1
3383,955b5faa8496e4afe2ccc826404dedb2_59aa7bbd3327932c7b000007,k͡p̚ uə o j a t͡ɕ i tɕ i ə ʔ a t͡ɕ i a j uə æ n tɕʰ i tɕʰ iː,1
3384,48721c16ff72497f8591ab1a34895fce_59acb519332793039600000b,w a ʊ f w i k ɾ ʊ ɪ t ʁ,1
3385,51672fb08ac47c3af1e3788593f66e94_59c082ab332793405900009d,t͡ɕ i d͡ʒ ɒ ə ŋ ɒ ɾ tʂ ʌ k͡p̚ ʌ k͡p̚ uə a n t͡ɕ ɒ,1
3386,2ac1a8127044ece02a921ca19363ff0d_59b92acd3327933f5a000009,b̥ ɒ x a tʂ y ɾ e ɪ tɕ i ʂ ə ɕ i ŋ tʂ ʌ ŋ t̪ a n,1
3387,881c6829309f8ba462243098ee2e97b5_59af614833279336d200000a,k͡p̚ ɒ x ɒ ŋ̟,0
3388,881c6829309f8ba462243098ee2e97b5_59af615033279336d2000010,tʂ o uə ʂ o ŋ̟ m i æ n i æ n j o uə ij i æ n d i tʂ ə,1
3389,9e7f8a86db8a33c7f4c6501ed1ae560f_59c0e1b33327931b1700003b,ɒ,0
3390,49430ba50c32591df68b65f583145a68_59b133cd33279356f4000006,v a ʁ h œ̃ l a s ts u ʀ a n zʲ ɪ t a n ɪ x,1
3391,15532b7233121260f1ff3627209d710e_59b3d22033279315e1000062,ɛ m u v uə tʰ ɪ a t͡ʃʲ ɻ̩ iː ʒ u ʐ uː ʁ m uə x a ʊ t͡ʃʲ uə,1
3392,53e1efd5aea9f0a8d7bbca3de90e7a6a_59b0969a33279303ac000009,œ a tɕ y ʏ a ɴ tɕ iː tʲ ɪ ɒ tɕ ɪ ɔ ʁ,1
3393,a10e2c608048f50adcad0e8bca085726_59aa51063327931617000020,i a ʊ x ʁ a,0
3394,4a44474e9cef1e3d7e2df9cea2cb6d91_59b6920c33279332c3000007,i b ɒ f ɒ,0
3395,4a44474e9cef1e3d7e2df9cea2cb6d91_59b6921233279332c300000d,k͡p̚ uə a n i t a o x ɒ x ɒ ŋ,0
3396,8d70b2452674f04bd27461953fcf2520_59bbe14e332793238100004d,n e l ɒ ŋ,1
3397,3a59d053ae8f870281e9501e5b592d39_59bf06423327930742000010,t͡ʃʲ ə b̞ a b̞ a,1
3398,6bec55b81501cffb5d886222348d302f_59b9082c3327930a79000115,f uː tɕʰ y m a n b uə b̞ a l ɪ e k o ŋ ɴ o ŋ t a tɕ i e,1
3399,6bec55b81501cffb5d886222348d302f_59b908393327930a79000118,x ɒ ŋ k a o ɕ y ts uə e ɪ tʂ o ŋ tɕ y e ɴ ʌ ɴ a tʂ ʌ ŋ m ɒ ɻ̩ ɾ,1
3400,6bec55b81501cffb5d886222348d302f_59b908433327930a7900011b,tʂ ʌ ŋ m ɻ̩ tʂ ʌ ŋ n ɒ,1
3401,25806ba8a3801d7f07c4b1c90d100804_59aa3f5c332793471e0001dd,d a n m ɔ m b a ʊ f ʁ ə m ɪ ʂ ts iː a l ə m i z j,1
3402,1d52238a2536f2d01761bcd7f9ff3b60_59ba6aa93327935e8000003c,t ɒ o x a ɴ t ɒ o tɕ i n ɴ ɒ s̪ i ʂ ʌ f e ɪ tʂ æ n ts ʌ uə ɕ i a t a o p uə ts o k a o s o,1
3403,dbdcee17de4b6b0ea8b24d287322e932_59ab71bd3327930b9400005b,d ɒ ð o s a i tʂ o ŋ p uə o tɕ i g uə a n tʂʰ a ŋ,1
3404,eb45eddf35cd320498cf7388d8cd5a01_59b3b6193327935b65000021,t ɒ ɴ d ɒ a o g ɔ̃ m ɪ lʲ,1
3405,8d3cba811dd8e09e30992bb665f760df_59b3b6e333279307c9000017,t ɒ ʁ ɒ l̪ tɕ ʏ ɾ o kʰ a ɪ ɾ ʌ d͡ʒ o lʲ j æ i k̟ʲ,1
3406,d00c4f73ce6d516bd9397efe249fb268_59be4d3b3327935b97000045,b a ə ts a ɪ ɛ v̞ʲ j ə n d ɔ n s ə n,1
3407,abd314cd2eb62c0dacbdbe37df2bbba4_59bc65bb3327930c1000000d,ɔ ə ð o a s a m a l ɪ x a ɪ ɴ tʲ ɑ tɕ i b̞ a ɴ tʂʰ a ʁ,1
3408,0c5eae8411c503098bfddcd1f5451488_59a8a8b233279304f7000066,ʔ ɒ o x o tɕʰ ə f a n tʰ ʁ a ɪ ð tɕʰ i a k a,1
3409,6f634359c62144077a422ce630387164_59c264c633279304a6000039,ʀ w a tɕʰ s ɔ ʁ ʏ a m tɕʰ i s̪ ʌ kʰ ɪ j ʊ n d ʊ ts a,1
3410,6f634359c62144077a422ce630387164_59c264db33279304a600003f,k͡p̚ w e ɒ tɕʰ ə o j uə æ ŋ,1
3411,6f634359c62144077a422ce630387164_59c264e733279304a6000042,s o ɾ j a o s ɪ ɕ i s̪ ɹ̩ t o ŋ tʂ a ɪ,1
3412,8c9393f9612c6adceb84438e3310a0de_59bfa08733279304a9000049,ɪ a ʊ x a,0
3413,76617833715a7ecf661bdd44e0bbfea2_59b200ba3327931a6a000065,i ɾ iː b i e n ʂ ɻ̩ b ʏ tʂʰ y ə g a ɪ,1
3414,a9f36c12d132db44d40a4b94198cb2e9_59a9f1f9332793095100006b,p ɒ ŋ f uə ɾ ɪ j æ n tɕ y tʂ e ɾ u ŋ b̞ a l o l ɪ b̞ a tɕ u dʲ o n uə,1
3415,e8c2460396852d154e180721dca65698_59b12a543327936c94000067,ɒ ŋ t a o j uə tɕ y n t a t͡ɕ i o uə t͡ɕ i ʌ ə n,1
3416,e8c2460396852d154e180721dca65698_59b12a6b3327936c94000070,t̪ʰ iː x a o j æ n d͡ʒ æ n t ɒ l̪ x ʌ ŋ d a o l y tɕ y n k uə o t͡ɕ ɻ̩ tɕ i o uə dʲ i æ n,1
3417,b87453e00f54993176c8017b2acc55fb_59ae392e33279304e400001d,t͡ɕ i t͡ɕ i l ɒ ŋ ɒ l̪ a,1
3418,d6d55d157c5e8ceec8c505122a8ddfc8_59ae3b78332793057b0000bf,x ɒ ts uə o tɕ i a o tʰ ɒ p ɾ e ʂ ɻ̩ tʂ o,1
3419,912e3b5f32f25a3f0c9df003a2a71013_59b73de33327930927000043,a,0
3420,912e3b5f32f25a3f0c9df003a2a71013_59b73de73327930927000046,ʂ ʌ ŋ s̪ o ɴ a ŋ ʁ uə lʲ ɪ t ɒ ɾ ʂ a,1
3421,912e3b5f32f25a3f0c9df003a2a71013_59b73df23327930927000049,s̪ o ŋ̟ t͡ɕ i ɴ k͡p̚ ɒ h ɒ ŋ,0
3422,33dc6dd55f5ed08e9ef906705261bce0_59ba9d2533279378da000005,ʁ uə o tɕʰ ʌ n ә ɴ k uə a ŋ ɴ tʂʰ ʌ ŋ t ɒ l̪ ð ɒ ŋ,1
3423,70b95714815861747a60359b4821d6ea_59be339633279338a9000055,w o j ɒ tɕ y tɕ i a m a ɪ tɕ i e ə n pʰ a ɪ ʂ ɻ̩ f a,1
3424,5339e243e00396b26deaf3f9a1b35bc8_59aca436332793648600000d,tɕ iː n uə a ɴ ʂ ɻ̩ l tʂ ɔ n ɕ iː,1
3425,6514925eb12c446c2f09783e166289b4_59bd1b0e33279304a1000022,a ɒ t a ð ɔ ɪ x ə t ɛ,1
3426,87b0d1e07c20091585a8368261eacd60_59b91ba733279365ff000015,ʐ y tɕ iː ɡ dʲ j a ɴ n ɒ tɕ i dʲ iː,1
3427,2cf6ec03c4bd459c734586f7ae6580a1_59baec2b33279304ec000050,a p uə tː a ʒ ә uə,1
3428,fc70c8bedcd9982bd98bdd4cbb75cabd_59be119f33279335ef000007,p ɒ ɛ f ɛ̃ tʂʰ ʁ ʌ m ә ʝ a tʂ ə ʌ f ʏ iː tɕ ə ɡ j iː,1
3429,43b7a2eee4ff50164e524767d8582eb7_50e268ac33279304fa000016,ʁ e ɪ p a ɪ t̪ i a,1
3430,8d442538312ffea6c7ce82e686d50084_59a943cd33279304f800010a,ʃ iː m ɤ̆ j x ʌ kʰ ɒ ŋ̟ tʂ ɔ a l̪ i β a k͡p̚ uə uː,1
3431,b17213dbb084959abff4df08b37c006e_59ace8e53327930ca5000026,ts a n ɒ j s ɒ x ɒ,0
3432,14632b72ec4c2251d29ac3770e236558_59a97f963327936811000023,d ɔ ʁ s ɔ n d a ʁ ʊ ʃ a ʁ b̞ a ɴ ɕ e,1
3433,603b3f5ec7186db062b8d476d84eb2fe_59af488d33279304ad00002f,t ɒ s̪ ʌ n d uə tʰ i j æ e ʂ ɻ̩ ʔ o b̞ e p ɒ,1
3434,c81cced185d5f0cfb60245649a957ea5_59c23eea33279305c4000065,b̞ ɒ t ɒ h ɒ,0
3435,c81cced185d5f0cfb60245649a957ea5_59c23eed33279305c400006b,ɕ ɤ ʁ ʝ a ʃ ɻ̩ k ʁ a m tʂ ɔ m ð uə,1
3436,3ccd9afe811d34a0607285f929be647e_59b9408e33279316ca000077,t̪ o l̪ ʔ ɒ,0
3437,3ccd9afe811d34a0607285f929be647e_59b9409333279316ca00007d,b̞ a ɪ g tɕ ɪ,1
3438,3ccd9afe811d34a0607285f929be647e_59b9409e33279316ca000087,b̞ a ɳ tɕʰ i ɴ ɲ ʝ ʊ ʁ v j uə æ,1
3439,a821eb73711a6d89901d864402f2a3a3_59b9f7e6332793039800001d,s t a ʊ v a ʊ z a ʊ s t a l f ʊ s t f ɔ ə tʲ l ɪ ʊ v uː t œ̃ n ɪ,1
3440,371a46bcd6bd97a436efaee33a1d936a_59aa38f4332793049a000055,h æ ŋ ɛ p a ɴ p ɛ v u a p iː,1
3441,371a46bcd6bd97a436efaee33a1d936a_59aa3905332793049a00005b,d iː ɕ ɛ s̪ uː ɾ ɛ,2
3442,371a46bcd6bd97a436efaee33a1d936a_59aa3928332793049a000066,x ɒ pʲ ɪ,1
3443,cb2e73b5ba55264aa30be9a83770afd9_59b88b07332793058d00003b,w o j a tɕʰ y tʂ a ŋ t͡ɕ i a ŋ tɕ i ɕ æ,1
3444,8339cae0c9870b15b96af317b55732c1_59aa3e3c3327932a31000032,ɒ o x a ŋ tʰ a ŋ f u l ɒ ɪ ʁ a ɪ ɻ̩ v uː ɨ,1
3445,b0b0dacd8e35f64c63c2d4d02df3f49c_59aea45233279338fd000009,u ɴ ɒ o m i x uə i ʀ a o tʰ j ə,1
3446,c15400ed436e3bc1a66d39b1d4af82ac_59c1a500332793045b0000d3,t ɒ ð m ʌ k ɒ a ɳ iː n t͡ʃʲ ɡ o k w a ɴ s,1
3447,1fafb214b8f6dad14994b6ca8e25be9f_59b145ad33279304f6000294,t i n tɕ j ð o tɕ iː ʁ ɪ ð o ɾ e ɾ a b̞ e pʲ i tɕ j e o,1
3448,1fafb214b8f6dad14994b6ca8e25be9f_59b145bb33279304f6000297,ɪ tɕ j ə ʀ a d i s pʲ ɪ t a,1
3449,12f8b02fcff545568a1a3169319a3148_59b88b903327937a4e000007,uə t a o x ʌ ŋ b̞ e ɕ i a o pʰ i ɴ i ŋ s̪ ɹ̩ n s̪ ɪ ɕ i ɕ i ɕ y ɒ tsʰ ʌ ɪ k͡p̚ b̞ ɒ n ɻ uə a,1
3450,fc35c97e3031188617cc87d714a13a4d_59af863b332793252700003b,a ɴ ɒ ɕ ɪ s y tɕ iː s iː ɴ s̪ a,1
3451,d8946dd91e9fb2fa269d2b971518a37c_59bbc503332793740f000008,b̞ w o ij j a o s̪ ʌ ɒ o ʂ ʊ w ɪ,1
3452,7aa27c5a2496372fb246bef055253352_59b946913327936a4f00000f,d ɑ a x b a ʁ ɪ f m a ə n s t ʀ uː ə f d e z ə m ɾ o uː s k̟ʲ e ə,1
3453,94622b98b95b37d39486c76a8970610d_59ba421933279304b2000226,ts ɪ a ʊ n t ʁ a v w a ɪ lʲ ə a ʊ,1
3454,f750e4c2a2159750e25b013c3ea5d955_59bd3781332793343f000041,a,0
3455,e06a823f5a62997c2e654483d6ff22d7_59b1e61a3327932eb200001f,t iː ə t ɒ,0
3456,bb97d8cd090b64ebc4f49662ccc5faa5_59b62dfe3327930a9b00030c,x a k͡p̚ tʂʰ ɻ̩ ə ɴ æ n tʂ ʌ t ʌ ŋ tɕ i a d uə ŋ,1
3457,5b233e7df0eefd616fa3020ecc58a789_59ba831733279311c8000057,w e j a o tɕʰ y tsʰ a ŋ ts ʌ tɕʰ i n ʂ æ a ŋ k o ŋ ɴ j uə,1
3458,dc760ad2c0d04efd72305aa94a29e457_59bdcdd6332793621b000008,t ʁ uə ɪ ʂ ɾ ə ʂ a ʁ a l o v ɪ ɲ ʌ l ɪ ʀ ɔ lʲ i z ɪ a w a tʲ ɪ a ʁ uə ʐ ʌ ʁ ɴ,1
3459,a4029c799266126e3d79440646c28a9c_59bf0b20332793021100000d,uə o tɕʰ y b̞ a n ɕ i b̞ i ŋ b̞ uə a,1
3460,3134486c2d7575b790d7254db508e510_59bce30233279303a3000014,t͡ɕ i z ʌ l æ ɳ t͡ɕ u t͡ɕ i t͡ɕ ɒ ɳ ɒ ɳ t͡ɕ ɒ,1
3461,df98db369dba1ca51a3de76e0e3f2fc1_59b208d333279303b5000023,iː ɡ n ʌ ɪ a n tʂ ɻ̩ t iː uə l a m ɪ ɡ uə a n,1
3462,9e0223111f7d0a154877fe632cf5ec3a_59c09d8433279316c8000017,m uə o tɕʰ y e t a e b̞ o,1
3463,b7354ef149f948627af9004568bc4769_59aa01193327931417000006,t a b̞ ɒ x ɒ ɕ œ ð ɒ ɴ,1
